TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;NR_COTST
FIDC;40.054.735/0001-12;JCI II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;397733256.04;
FIDC;40.054.747/0001-47;JCI III - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;500056921.08;
FIDC;40.054.854/0001-75;SALEM II CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;62613938.58;
FIDC;40.155.056/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TERA PERFORMANCE MULTISSETORIAL LP;2024-02-29;22058859.16;
FIDC;40.187.050/0001-44;PIRASSUNUNGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;3947046.05;
FIDC;40.211.664/0001-14;CONDOBEM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2024-02-29;12449079.49;
FIDC;40.211.684/0001-95;CREDINOV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;6550316.36;
FIDC;40.211.693/0001-86;CERES CPR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;887116.79;
FIDC;40.226.165/0001-09;VAIL PRECATÓRIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;76397698.43;
FIDC;40.226.175/0001-36;VSI 123QRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;19942078.66;
FIDC;40.226.200/0001-81;BARU GRIFFIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;34267551.90;
FIDC;40.265.630/0001-02;ANTECIPATECH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;12980500.03;
FIDC;40.265.649/0001-59;BPD CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;57228540.78;
FIDC;40.366.250/0001-64;LUSITANO FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;55787184.48;
FIDC;40.597.272/0001-35;JUS GLOBAL INVESTMENT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;778881.72;
FIDC;40.617.721/0001-60;MONTENEGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;23496371.41;
FIDC;40.634.940/0001-57;CANAL 86 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;26360843.73;
FIDC;40.669.040/0001-45;CANAL 87 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;14357767.76;
FIDC;40.669.872/0001-61;GUATAMBU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO;2024-02-29;9787142.23;
FIDC;40.727.523/0001-59;FOUR CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;21610448.69;
FIDC;40.733.257/0001-77;WBR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;12730149.93;
FIDC;40.753.151/0001-35;JP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;46864201.60;
FIDC;40.754.316/0001-93;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS NPL BRASIL I;2024-02-29;53905619.49;
FIDC;40.770.670/0001-01;MEZZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;609265331.79;
FIDC;40.782.833/0001-76;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS GO KENERSON;2024-02-29;65276989.70;
FIDC;40.800.541/0001-19;ALGARVE SMALL  CLAIMS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;22407742.35;
FIDC;40.802.124/0001-05;GUARDIAN FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;12686809.03;
FIDC;40.814.799/0001-74;BLC III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;667184059.80;
FIDC;40.895.649/0001-32;AUDAX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;82011532.11;
FIDC;40.975.325/0001-04;3RD - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;32569985.94;
FIDC;40.989.019/0001-27;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GRAMADO;2024-02-29;70800551.84;
FIDC;41.096.982/0001-44;7S FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;123469701.65;
FIDC;41.114.200/0001-52;FIDC MILAS II PRODUTOR RURAL - FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;10170729.06;
FIDC;41.184.857/0001-96;SALEM III CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;57764275.71;
FIDC;41.184.871/0001-90;FINE TUNE CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;81101984.34;
FIDC;41.184.889/0001-91;GREENBUSH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;8675375.80;
FIDC;41.184.960/0001-36;CIMARRON CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;78562162.95;
FIDC;41.195.699/0001-70;MILENIO WAREHOUSE FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;63900380.22;
FIDC;41.195.737/0001-94;SANTA FÉ FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;165108370.85;
FIDC;41.195.764/0001-67;PRISMA INFRATELCO VD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;287541084.52;
FIDC;41.196.194/0001-20;FIC FIDC CARTÕES - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;44417923.64;
FIDC;41.240.321/0001-40;LAGUZ I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;1331862259.08;
FIDC;41.251.476/0001-82;RDP FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZAD;2024-02-29;33650044.81;
FIDC;41.251.934/0001-83;SUBLIME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;13829846.01;
FIDC;41.282.730/0001-00;CVPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;21788226.08;
FIDC;41.341.188/0001-19;GALAPAGOS ARQUIPÉLAGO FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;120198617.83;
FIDC;41.341.254/0001-50;BS PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;72199562.49;
FIDC;41.351.629/0001-63;SIFRA PAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;114477361.64;
FIDC;41.351.648/0001-90;ACCESS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;30919965.41;
FIDC;41.391.208/0001-66;FOUR EVEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;108918154.15;
FIDC;41.519.640/0001-90;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS REASON;2024-02-29;82474221.28;
FIDC;41.520.452/0001-81;AGROFORTE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;39105129.56;
FIDC;41.557.609/0001-43;SUN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;22468429.40;
FIDC;41.557.655/0001-42;PROSPEROUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;27764027.60;
FIDC;41.575.924/0001-01;FINANCE ASSET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO PADRONIZADOS;2024-02-29;67107173.50;
FIDC;41.575.962/0001-56;HAWK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO  PADRONIZADOS;2024-02-29;47307204.52;
FIDC;41.579.637/0001-61;MGW ATIVOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;115405542.19;
FIDC;41.579.651/0001-65;ALLCHEM CRED FUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;1866782.34;
FIDC;41.579.682/0001-16;LYSAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - FIDC;2024-02-29;0.00;
FIDC;41.609.394/0001-67;VERSATILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;181445435.71;
FIDC;41.609.997/0001-69;ACERTO GRUPO INTER - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2024-02-29;5291109.33;
FIDC;41.649.863/0001-71;WALL FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;32715503.26;
FIDC;41.649.884/0001-97;CASA SÃO PAULO MULTIPLICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;2323955.75;
FIDC;41.649.912/0001-76;OLAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;61157871.68;
FIDC;41.649.927/0001-34;INFRACOMMERCE FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;30009976.79;
FIDC;41.650.271/0001-70;SIMBA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;14761950.80;
FIDC;41.650.294/0001-84;LAKE III LEGAL CLAIMS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADROZINADOS;2024-02-29;1177896.83;
FIDC;41.650.365/0001-49;SATURNO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;19270229.76;
FIDC;41.673.329/0001-09;FATORI OPEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;816447.40;
FIDC;41.673.339/0001-36;SSE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;136142090.60;
FIDC;41.687.404/0001-82;CASH PLUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;186695622.71;
FIDC;41.687.501/0001-75;PRIME INVEST II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;-609967.79;
FIDC;41.687.522/0001-90;SUPERE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;17049097.16;
FIDC;41.755.724/0001-22;LESTE CREDIT PRECATÓRIOS I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;38965963.61;
FIDC;41.755.753/0001-94;ZEFIRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;87454920.13;
FIDC;41.755.826/0001-48;RIO DOCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;430234587.36;
FIDC;41.755.875/0001-80;BTZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;30029336.99;
FIDC;41.755.904/0001-04;LESTE ATIVOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;18952147.21;
FIDC;41.776.050/0001-42;SIMBA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;14828702.90;
FIDC;41.776.150/0001-79;REAG MASTER FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS P;2024-02-29;650103784.87;
FIDC;41.776.322/0001-04;REAG RECEBÍVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ABERTO;2024-02-29;104912573.23;
FIDC;41.776.416/0001-83;MABRUK II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;1572403287.65;
FIDC;41.801.514/0001-23;MÖBIUS LEGAL CLAIMS 1 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;76753395.59;
FIDC;41.820.379/0001-63;SL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2024-02-29;7533900.25;
FIDC;41.820.397/0001-45;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRESCE.AI - NÃO PADRONIZADOS;2024-02-29;0.00;
FIDC;42.031.145/0001-08;VÊNETO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;13898647.84;
FIDC;42.043.592/0001-79;ATLAS 7 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;26448754.89;
FIDC;42.043.708/0001-70;ALGARVE COFFEE CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;39514164.30;
FIDC;42.043.806/0001-07;CGI I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2024-02-29;8717972.82;
FIDC;42.043.830/0001-46;ALGARVE MALL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO- PADRONIZADOS;2024-02-29;119515406.25;
FIDC;42.084.488/0001-22;ALENTEJO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;41685023.72;
FIDC;42.133.745/0001-79;STRATEGI SPECIAL OPPORTUNITIES I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2024-02-29;13093928.14;
FIDC;42.154.687/0001-60;MULTIPLIKE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;470294890.86;
FIDC;42.174.080/0001-41;RAM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;23209222.53;
FIDC;42.196.288/0001-61;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EXODUS INSTITUCIONA;2024-02-29;220494349.35;
FIDC;42.196.346/0001-57;VIA CAPITAL ADAMANTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2024-02-29;10460154.29;
FIDC;42.196.361/0001-03;GRIFFIN INVESTMENTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;1491567.13;
FIDC;42.265.317/0001-08;BMG MIDDLE MARKET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;51871069.57;
FIDC;42.299.325/0001-67;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS KAVAK  CAPITAL;2024-02-29;30944103.60;
FIDC;42.317.295/0001-74;CONDOLIVRE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;27867825.81;
FIDC;42.321.262/0001-06;SAINT-TROPEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2024-02-29;46933709.14;
FIDC;42.336.323/0001-09;CERES CONFINA FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIO;2024-02-29;98051023.40;
FIDC;42.336.359/0001-84;ESTÍMULO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;61157095.17;
FIDC;42.357.877/0001-84;INGRESSOLIVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;1693279.61;
FIDC;42.358.012/0001-32;LONDRES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;273697177.92;
FIDC;42.404.812/0001-42;GRUPO H FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;51461430.08;
FIDC;42.449.234/0001-60;REALINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;4280857.59;
FIDC;42.462.074/0001-90;HERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;198700914.35;
FIDC;42.518.113/0001-23;SÃO CARLOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2024-02-29;47656431.27;
FIDC;42.518.151/0001-86;ZP I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;2088751.86;
FIDC;42.533.739/0001-09;AX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISSETORIAL;2024-02-29;1523246.55;
FIDC;42.556.229/0001-57;SIMONETTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;24019557.09;
FIDC;42.582.289/0001-44;ABC FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;7307275.58;
FIDC;42.583.959/0001-47;HY II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;10384569.97;
FIDC;42.584.801/0001-91;MARANTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;5984511.13;
FIDC;42.605.189/0001-96;MINASVERDE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;133186821.16;
FIDC;42.605.322/0001-04;OPHIR FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2024-02-29;102534676.48;
FIDC;42.627.599/0001-38;COOPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;14970891.98;
FIDC;42.700.460/0001-72;XP SS 2 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-02-29;56147351.85;
FIDC;42.700.507/0001-06;XP SS 1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-02-29;47341258.77;
FIDC;42.700.626/0001-50;STARS BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LP;2024-02-29;233391970.16;
FIDC;42.700.668/0001-91;GRAND - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2024-02-29;66022849.59;
FIDC;42.754.472/0001-80;ERFURT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;89740344.74;
FIDC;42.813.981/0001-36;METALFRIO SOLUTIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;66410098.77;
FIDC;42.860.984/0001-20;CONDOBLUE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;9860492.70;
FIDC;42.866.957/0001-65;PATAGONIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;15247973.61;
FIDC;42.867.154/0001-25;NO STRESS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;9832525.66;
FIDC;42.867.187/0001-75;WB CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;469468.23;
FIDC;42.867.211/0001-76;CW FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO;2024-02-29;45887625.55;
FIDC;42.888.478/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS JUVO;2024-02-29;29665125.51;
FIDC;42.922.157/0001-14;RCL3X FIAGRO - DIREITOS CREDITÓRIOS;2024-02-29;294971630.24;
FIDC;43.102.422/0001-80;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BP IP;2024-02-29;68778613.90;
FIDC;43.143.438/0001-31;STZ FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;34800529.89;
FIDC;43.164.614/0001-11;FUNDO DE RECUPERAÇÃO DE CRÉDITOS E ATIVOS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRON;2024-02-29;8571813.37;
FIDC;43.193.260/0001-33;RESIDENCE CLUB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;408857120.55;
FIDC;43.290.849/0001-50;EPIX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2024-02-29;4705407.49;
FIDC;43.391.632/0001-36;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BIZCAPITAL I;2024-02-29;3283258.94;
FIDC;43.551.156/0001-73;ORRAM CORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;417823496.35;
FIDC;43.551.206/0001-12;ORRAM 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;46259453.52;
FIDC;43.648.593/0001-00;FC MONEY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;9446060.08;
FIDC;43.702.385/0001-41;PODIUM SENIOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;193850774.48;
FIDC;43.702.427/0001-44;GRUPO AFFIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2024-02-29;6574779.91;
FIDC;43.702.537/0001-06;PODIUM MEZANINO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;60681168.12;
FIDC;43.702.714/0001-54;SAVANA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2024-02-29;121767635.32;
FIDC;43.721.652/0001-28;NXC CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;80728131.12;
FIDC;43.740.863/0001-08;MUFFY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS;2024-02-29;26251091.62;
FIDC;43.809.819/0001-07;SARAFINA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;-435359.92;
FIDC;43.809.937/0001-15;AKRON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;36514286.41;
FIDC;43.810.322/0001-09;ARC CRÉDITO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;13801927.63;
FIDC;43.810.395/0001-09;XINGÓ FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2024-02-29;10470526.74;
FIDC;43.946.448/0001-05;CALÊNDULA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;227848610.50;
FIDC;44.002.502/0001-27;KP GUARDIAN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;8075124.66;
FIDC;44.002.535/0001-77;BEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;39992985.60;
FIDC;44.062.556/0001-88;ARES FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;202388046.76;
FIDC;44.062.576/0001-59;PRECPAGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;5371657.67;
FIDC;44.173.399/0001-88;H2 ISP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;51308233.09;
FIDC;44.177.436/0001-26;GALAXY FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS PADRONIZADOS;2024-02-29;249327892.52;
FIDC;44.178.497/0001-08;XP CREDIT SELECTION FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;97837298.24;
FIDC;44.179.672/0001-81;LATACHE CRÉDITO ESTRUTURADO FIDC NP;2024-02-29;117574136.04;
FIDC;44.197.635/0001-04;ARROBANK RECEBÍVEIS AGROPECUÁRIOS FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;29825073.92;
FIDC;44.229.197/0001-00;EUV SP1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2024-02-29;1849300301.24;
FIDC;44.273.371/0001-12;GRYPHON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2024-02-29;4049929.81;
FIDC;44.302.089/0001-16;BLACK I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;3620586.83;
FIDC;44.345.159/0001-13;GENTE DO BULLLA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;319337.37;
FIDC;44.395.147/0001-01;JER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-02-29;0.00;
FIDC;44.395.203/0001-08;DOMINÓ CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2024-02-29;97372631.17;
FIDC;44.395.262/0001-78;SAN PRECA FEDERAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS;2024-02-29;51670216.69;
